original_id,date,titulaire-soutien,target_label,split,LOF_Score,is_statistical_outlier
EL135_L_1981_06_051_04_1_PF_01,1981-06-14,Parti communiste français,LEFT_PCF,train,1.1845279,False
EL175_L_1988_06_045_04_1_PF_03,1988-06-05,Parti communiste français,LEFT_PCF,train,1.1844634,False
EL192_L_1993_03_052_02_1_PF_05,1993-03-21,Union pour la démocratie française,RIGHT_UDF,train,1.1844314,False
EL192_L_1993_03_044_10_1_PF_01,1993-03-21,Front national,FAR_RIGHT_FN,train,1.1843334,False
EL197_L_1993_03_089_01_1_PF_05,1993-03-21,Solidarité écologie gauche alternative;Parti des travailleurs;Mouvement des citoyens;Démocratie socialiste;Alternative démocratie socialisme;Alternative rouge et verte,LEFT_PS,train,1.1842746,False
EL134_L_1981_06_002_02_2_PF_01,1981-06-21,Parti communiste français,LEFT_PCF,test,1.1842258,False
EL196_L_1993_03_081_03_1_PF_02,1993-03-21,Parti socialiste;Mouvement des radicaux de gauche,LEFT_PS,train,1.1842035,False
EL135_L_1981_06_054_07_2_PF_01,1981-06-21,Rassemblement pour la République,RIGHT_RPR,train,1.1842008,False
EL196_L_1993_03_076_02_1_PF_02,1993-03-21,Parti communiste français,LEFT_PCF,train,1.1841768,False
EL190_L_1993_03_016_02_1_PF_01,1993-03-21,Front national,FAR_RIGHT_FN,train,1.184117,False
EL174_L_1988_06_022_04_1_PF_03,1988-06-05,Front national,FAR_RIGHT_FN,train,1.1840557,False
EL190_L_1993_03_019_01_1_PF_03,1993-03-21,Parti socialiste,LEFT_PS,train,1.1840498,False
EL135_L_1981_06_064_04_1_PF_03,1981-06-14,Union pour la démocratie française;Centre des démocrates sociaux;Parti républicain,RIGHT_UDF,train,1.1839654,False
EL134_L_1981_06_022_01_1_PF_03,1981-06-14,Parti socialiste,LEFT_PS,test,1.1836374,False
EL134_L_1981_06_027_04_2_PF_02,1981-06-21,Rassemblement pour la République;Union pour la démocratie française,RIGHT_UNM,train,1.1836358,False
EL175_L_1988_06_040_02_2_PF_01,1988-06-12,Rassemblement pour la République;Union pour la démocratie française,RIGHT_URC,train,1.1836208,False
EL174_L_1988_06_024_04_1_PF_03,1988-06-05,Parti communiste français,LEFT_PCF,train,1.1836114,False
EL135_L_1981_06_057_02_2_PF_01,1981-06-21,Socialiste,LEFT_PS,train,1.1835536,False
EL137_L_1981_06_080_01_2_PF_01,1981-06-21,Parti socialiste,LEFT_PS,train,1.1835402,False
EL191_L_1993_03_031_04_1_PF_01,1993-03-21,Génération écologie;Verts,ECO,test,1.183393,False
EL137_L_1981_06_084_02_1_PF_01,1981-06-14,Parti communiste français,LEFT_PCF,train,1.1833882,False
EL193_L_1993_03_060_06_1_PF_05,1993-03-21,Rassemblement pour la République;Union pour la démocratie française,RIGHT_UPF,train,1.183361,False
EL174_L_1988_06_006_07_2_PF_01,1988-06-12,Union pour la démocratie française;Rassemblement pour la République,RIGHT_URC,train,1.1831809,False
EL135_L_1981_06_042_04_1_PF_03,1981-06-14,Parti socialiste unifié,LEFT_PS,train,1.183145,False
EL134_L_1981_06_026_02_1_PF_03,1981-06-14,Parti socialiste,LEFT_PS,train,1.1831392,False
EL135_L_1981_06_061_01_1_PF_02,1981-06-14,Parti socialiste,LEFT_PS,train,1.1831164,False
EL174_L_1988_06_014_04_1_PF_05,1988-06-05,Parti communiste français,LEFT_PCF,train,1.1831094,False
EL198_L_1993_03_095_08_1_PF_09,1993-03-21,Parti communiste français,LEFT_PCF,test,1.1830599,False
EL134_L_1981_06_028_03_1_PF_02,1981-06-14,Mouvement des radicaux de gauche,LEFT_PS,train,1.1830007,False
EL175_L_1988_06_052_02_1_PF_01,1988-06-05,Parti communiste français,LEFT_PCF,train,1.1829733,False
EL192_L_1993_03_044_03_1_PF_06,1993-03-21,Union pour la démocratie française;Rassemblement pour la République,RIGHT_UPF,train,1.1829695,False
EL175_L_1988_06_054_02_1_PF_02,1988-06-05,Rassemblement pour la République;Union pour la démocratie française,RIGHT_URC,train,1.1829498,False
EL197_L_1993_03_083_07_1_PF_01,1993-03-21,Union pour la démocratie française;Rassemblement pour la République,RIGHT_UPF,train,1.1829077,False
EL137_L_1981_06_095_05_1_PF_05,1981-06-14,Parti socialiste,LEFT_PS,train,1.182884,False
EL193_L_1993_03_060_03_1_PF_10,1993-03-21,Front national,FAR_RIGHT_FN,train,1.1828705,False
EL177_L_1988_06_080_03_1_PF_03,1988-06-05,Parti communiste français,LEFT_PCF,train,1.1828687,False
EL134_L_1981_06_02B_02_1_PF_04,1981-06-14,Parti socialiste,LEFT_PS,train,1.182861,False
EL192_L_1993_03_044_09_1_PF_08,1993-03-21,Parti socialiste,LEFT_PS,train,1.182801,False
EL135_L_1981_06_038_02_1_PF_04,1981-06-14,Parti socialiste,LEFT_PS,train,1.182785,False
EL134_L_1981_06_035_05_1_PF_01,1981-06-14,Rassemblement pour la République;Union pour la démocratie française,RIGHT_UNM,train,1.1827224,False
EL191_L_1993_03_040_01_1_PF_05,1993-03-21,Front national,FAR_RIGHT_FN,test,1.1825726,False
EL134_L_1981_06_018_03_1_PF_08,1981-06-14,Parti communiste français,LEFT_PCF,train,1.1823261,False
EL135_L_1981_06_059_22_1_PF_02,1981-06-14,Rassemblement pour la République,RIGHT_RPR,train,1.182281,False
EL192_L_1993_03_056_05_1_PF_02,1993-03-21,Front national,FAR_RIGHT_FN,train,1.18226,False
EL174_L_1988_06_013_11_1_PF_04,1988-06-05,Front national,FAR_RIGHT_FN,train,1.1821793,False
EL134_L_1981_06_011_02_1_PF_03,1981-06-14,socialiste indépendant,LEFT_PS,train,1.1820924,False
EL135_L_1981_06_064_04_2_PF_01,1981-06-21,Parti socialiste,LEFT_PS,train,1.1820186,False
EL135_L_1981_06_037_04_1_PF_05,1981-06-14,Mouvement des radicaux de gauche,LEFT_PS,test,1.1819501,False
EL191_L_1993_03_038_04_2_PF_02,1993-03-28,Union pour la démocratie française;Rassemblement pour la République,RIGHT_UPF,train,1.1819192,False
EL177_L_1988_06_081_01_1_PF_03,1988-06-05,Rassemblement pour la République;Union pour la démocratie française,RIGHT_URC,test,1.1818827,False
EL190_L_1993_03_016_03_1_PF_04,1993-03-21,Parti communiste français,LEFT_PCF,train,1.1818793,False
EL190_L_1993_03_027_01_2_PF_02,1993-03-28,Front national,FAR_RIGHT_FN,train,1.1818398,False
EL198_L_1993_03_095_07_1_PF_08,1993-03-21,Parti communiste français,LEFT_PCF,train,1.1818277,False
EL190_L_1993_03_024_02_1_PF_11,1993-03-21,Nouveaux écologistes du rassemblement nature et animaux,ECO,train,1.1818204,False
EL190_L_1993_03_016_04_1_PF_11,1993-03-21,Parti communiste français,LEFT_PCF,train,1.1817681,False
EL136_L_1981_06_068_04_2_PF_02,1981-06-21,Parti socialiste,LEFT_PS,train,1.1817603,False
EL177_L_1988_06_095_05_2_PF_01,1988-06-12,Parti communiste français,LEFT_PCF,train,1.1817544,False
EL134_L_1981_06_029_02_2_PF_02,1981-06-21,Parti socialiste,LEFT_PS,train,1.1816989,False
EL177_L_1988_06_078_11_2_PF_02,1988-06-12,Rassemblement pour la République;Union pour la démocratie française,RIGHT_URC,train,1.1815778,False
EL176_L_1988_06_069_13_2_PF_01,1988-06-12,Parti socialiste,LEFT_PS,train,1.1814655,False
EL135_L_1981_06_059_07_1_PF_02,1981-06-14,Lutte ouvrière,FAR_LEFT,train,1.1813531,False
EL176_L_1988_06_069_06_1_PF_03,1988-06-05,Front national,FAR_RIGHT_FN,test,1.1811992,False
EL176_L_1988_06_071_05_1_PF_01,1988-06-05,Parti communiste français,LEFT_PCF,train,1.181125,False
EL177_L_1988_06_077_04_1_PF_02,1988-06-05,Front national,FAR_RIGHT_FN,train,1.1810402,False
EL174_L_1988_06_019_01_2_PF_02,1988-06-12,Rassemblement pour la République;Union pour la démocratie française,RIGHT_URC,train,1.1810207,False
EL198_L_1993_03_093_09_1_PF_06,1993-03-21,Rassemblement pour la République;Union pour la démocratie française,RIGHT_UPF,train,1.1809396,False
EL193_L_1993_03_060_02_1_PF_03,1993-03-21,Parti communiste français,LEFT_PCF,train,1.1808698,False
EL134_L_1981_06_029_05_1_PF_03,1981-06-14,Parti socialiste,LEFT_PS,test,1.1807686,False
EL137_L_1981_06_087_01_1_PF_02,1981-06-14,écologiste;Parti socialiste unifié,LEFT_PS,train,1.180757,False
EL192_L_1993_03_044_09_1_PF_02,1993-03-21,Parti communiste français,LEFT_PCF,train,1.1807531,False
EL175_L_1988_06_041_01_1_PF_05,1988-06-05,Parti communiste français,LEFT_PCF,train,1.1806409,False
EL135_L_1981_06_059_06_1_PF_04,1981-06-14,Union pour la démocratie française,RIGHT_UDF,train,1.1806071,False
EL137_L_1981_06_092_07_2_PF_01,1981-06-21,Parti socialiste;Mouvement des radicaux de gauche;Parti communiste français;Parti socialiste unifié;Lutte ouvrière,LEFT_PCF,train,1.1804802,False
EL175_L_1988_06_037_02_1_PF_01,1988-06-05,Parti communiste français,LEFT_PCF,train,1.1804615,False
EL174_L_1988_06_017_05_1_PF_02,1988-06-05,Parti socialiste,LEFT_PS,test,1.1804482,False
EL137_L_1981_06_080_01_1_PF_04,1981-06-14,Parti socialiste unifié,LEFT_PS,train,1.1804205,False
EL134_L_1981_06_002_01_2_PF_02,1981-06-21,Rassemblement pour la République,RIGHT_RPR,train,1.1803519,False
EL134_L_1981_06_028_02_1_PF_05,1981-06-14,Union pour la démocratie française,RIGHT_UDF,train,1.180143,False
EL136_L_1981_06_070_01_1_PF_02,1981-06-14,Parti socialiste,LEFT_PS,train,1.1800487,False
EL137_L_1981_06_088_04_2_PF_01,1981-06-21,Parti socialiste,LEFT_PS,train,1.1800144,False
EL135_L_1981_06_058_02_2_PF_01,1981-06-21,Parti socialiste,LEFT_PS,train,1.1799343,False
EL174_L_1988_06_024_01_2_PF_01,1988-06-12,Rassemblement pour la République,RIGHT_RPR,test,1.179838,False
EL174_L_1988_06_003_03_1_PF_03,1988-06-05,Parti communiste français,LEFT_PCF,test,1.1797212,False
EL196_L_1993_03_081_01_1_PF_06,1993-03-21,Union pour la démocratie française;Rassemblement pour la République,RIGHT_UPF,test,1.1794757,False
EL196_L_1993_03_077_07_1_PF_03,1993-03-21,Parti communiste français,LEFT_PCF,train,1.1794738,False
EL189_L_1993_03_006_06_1_PF_05,1993-03-21,Parti communiste français,LEFT_PCF,train,1.1794612,False
EL193_L_1993_03_060_07_1_PF_06,1993-03-21,Alliance pour l'écologie et la démocratie,ECO,train,1.1793903,False
EL193_L_1993_03_059_13_1_PF_01,1993-03-21,Parti socialiste,LEFT_PS,test,1.1792789,False
EL190_L_1993_03_024_01_1_PF_02,1993-03-21,Parti communiste français,LEFT_PCF,train,1.1792095,False
EL174_L_1988_06_014_05_1_PF_03,1988-06-05,Rassemblement pour la République,RIGHT_RPR,test,1.179129,False
EL177_L_1988_06_093_09_1_PF_03,1988-06-05,Union pour la démocratie française,RIGHT_UDF,train,1.1790864,False
EL189_L_1993_03_002_03_1_PF_04,1993-03-21,Union pour la démocratie française;Rassemblement pour la République,RIGHT_UPF,train,1.1789876,False
EL190_L_1993_03_022_03_1_PF_03,1993-03-21,Verts;Génération écologie,ECO,train,1.1788977,False
EL189_L_1993_03_013_02_1_PF_05,1993-03-21,Union pour la démocratie française;Rassemblement pour la République,RIGHT_UPF,train,1.1788615,False
EL189_L_1993_03_005_02_1_PF_03,1993-03-21,Parti socialiste,LEFT_PS,test,1.178751,False
EL136_L_1981_06_069_04_1_PF_02,1981-06-14,Parti communiste français,LEFT_PCF,train,1.1787201,False
EL198_L_1993_03_093_08_2_PF_01,1993-03-28,Rassemblement pour la République;Union pour la démocratie française,RIGHT_UPF,train,1.1786017,False
EL137_L_1981_06_076_06_1_PF_02,1981-06-14,Ligue communiste révolutionnaire,FAR_LEFT,train,1.1784829,False
EL137_L_1981_06_083_04_1_PF_03,1981-06-14,Ligue communiste révolutionnaire,FAR_LEFT,train,1.1784222,False
EL175_L_1988_06_035_03_1_PF_01,1988-06-05,Parti communiste français,LEFT_PCF,train,1.1784122,False
EL189_L_1993_03_011_03_1_PF_05,1993-03-21,Parti socialiste;Mouvement des radicaux de gauche,LEFT_PS,train,1.178383,False
EL194_L_1993_03_064_06_1_PF_02,1993-03-21,Parti socialiste,LEFT_PS,train,1.1783265,False
EL190_L_1993_03_025_05_1_PF_08,1993-03-21,Solidarité écologie gauche alternative,ECO,test,1.1782289,False
EL135_L_1981_06_050_04_1_PF_02,1981-06-14,Parti socialiste,LEFT_PS,train,1.1782225,False
EL198_L_1993_03_093_08_1_PF_01,1993-03-21,Rassemblement pour la République;Union pour la démocratie française,RIGHT_UPF,train,1.1781509,False
EL194_L_1993_03_067_01_1_PF_02,1993-03-21,Génération écologie;Verts,ECO,train,1.1781353,False
EL189_L_1993_03_001_02_1_PF_01,1993-03-21,Front national,FAR_RIGHT_FN,train,1.1780698,False
EL195_L_1993_03_071_02_1_PF_06,1993-03-21,Verts;Génération écologie,ECO,train,1.1779269,False
EL189_L_1993_03_006_02_2_PF_01,1993-03-28,Rassemblement pour la République;Union pour la démocratie française,RIGHT_UPF,train,1.1777675,False
EL136_L_1981_06_067_02_1_PF_01,1981-06-14,Lutte ouvrière,FAR_LEFT,train,1.177708,False
EL197_L_1993_03_085_02_1_PF_02,1993-03-21,Front national,FAR_RIGHT_FN,train,1.1776475,False
EL177_L_1988_06_085_02_1_PF_04,1988-06-05,Parti communiste français,LEFT_PCF,test,1.1775572,False
EL135_L_1981_06_041_03_1_PF_02,1981-06-14,Parti socialiste,LEFT_PS,train,1.177372,False
EL189_L_1993_03_014_04_2_PF_01,1993-03-28,Rassemblement pour la République;Union pour la démocratie française,RIGHT_UPF,train,1.1773372,False
EL198_L_1993_03_093_11_1_PF_01,1993-03-21,Parti communiste français,LEFT_PCF,test,1.1773051,False
EL190_L_1993_03_021_04_2_PF_02,1993-03-28,Mouvement des radicaux de gauche;Parti socialiste,LEFT_PS,train,1.1770577,False
EL193_L_1993_03_060_05_2_PF_02,1993-03-28,Rassemblement pour la République;Union pour la démocratie française,RIGHT_UPF,test,1.1769929,False
EL137_L_1981_06_077_03_1_PF_02,1981-06-14,Parti socialiste,LEFT_PS,train,1.1769875,False
EL134_L_1981_06_024_03_1_PF_03,1981-06-14,Rassemblement pour la République,RIGHT_RPR,train,1.1768755,False
EL136_L_1981_06_072_02_1_PF_01,1981-06-14,Parti socialiste,LEFT_PS,train,1.1768348,False
EL174_L_1988_06_028_01_1_PF_05,1988-06-05,Front national,FAR_RIGHT_FN,train,1.176833,False
EL193_L_1993_03_060_05_1_PF_03,1993-03-21,Parti socialiste,LEFT_PS,train,1.176752,False
EL190_L_1993_03_02B_01_1_PF_06,1993-03-21,Rassemblement pour la République,RIGHT_RPR,train,1.1767066,False
EL193_L_1993_03_063_03_1_PF_01,1993-03-21,Parti communiste français,LEFT_PCF,test,1.1766765,False
EL190_L_1993_03_016_02_1_PF_06,1993-03-21,Parti communiste français,LEFT_PCF,train,1.1766512,False
EL136_L_1981_06_075_31_1_PF_05,1981-06-14,Union pour la démocratie française,RIGHT_UDF,train,1.1765822,False
EL134_L_1981_06_035_02_1_PF_01,1981-06-14,Parti socialiste,LEFT_PS,test,1.176563,False
EL134_L_1981_06_017_05_2_PF_01,1981-06-21,Parti socialiste,LEFT_PS,train,1.176551,False
EL134_L_1981_06_029_02_1_PF_03,1981-06-14,Parti communiste français,LEFT_PCF,train,1.1765406,False
EL196_L_1993_03_078_02_2_PF_01,1993-03-28,Rassemblement pour la République;Union pour la démocratie française,RIGHT_UPF,train,1.1765292,False
EL176_L_1988_06_064_06_1_PF_01,1988-06-05,Rassemblement pour la République;Union pour la démocratie française;Centre national des indépendants et paysans,RIGHT_URC,train,1.176526,False
EL194_L_1993_03_069_09_1_PF_01,1993-03-21,Rassemblement pour la République,RIGHT_RPR,test,1.1764499,False
EL135_L_1981_06_050_04_1_PF_03,1981-06-14,Parti communiste français,LEFT_PCF,train,1.1764426,False
EL176_L_1988_06_062_06_2_PF_02,1988-06-12,Rassemblement pour la République,RIGHT_RPR,train,1.1764194,False
EL136_L_1981_06_075_09_2_PF_02,1981-06-21,Parti socialiste,LEFT_PS,test,1.1763961,False
EL134_L_1981_06_023_01_1_PF_02,1981-06-14,Parti socialiste,LEFT_PS,test,1.1763637,False
EL134_L_1981_06_02B_02_2_PF_02,1981-06-21,Rassemblement pour la République;Union pour la démocratie française;Centre national des indépendants,RIGHT_UNM,train,1.176352,False
EL195_L_1993_03_074_02_1_PF_06,1993-03-21,Parti communiste français,LEFT_PCF,train,1.1763026,False
EL175_L_1988_06_042_01_1_PF_05,1988-06-05,Rassemblement pour la République;Union pour la démocratie française,RIGHT_URC,train,1.1762251,False
EL136_L_1981_06_075_02_2_PF_02,1981-06-21,Union pour la démocratie française;Rassemblement pour la République,RIGHT_UNM,train,1.1762055,False
EL174_L_1988_06_004_01_1_PF_04,1988-06-05,Parti communiste français,LEFT_PCF,train,1.17606,False
EL177_L_1988_06_075_17_1_PF_06,1988-06-05,Front national,FAR_RIGHT_FN,train,1.1759834,False
EL137_L_1981_06_095_03_1_PF_04,1981-06-14,Parti socialiste,LEFT_PS,train,1.175975,False
EL177_L_1988_06_094_11_2_PF_01,1988-06-12,Parti socialiste;Mouvement des radicaux de gauche;Parti communiste français,LEFT_PCF,train,1.1759433,False
EL134_L_1981_06_033_01_2_PF_01,1981-06-21,Rassemblement pour la République;Union pour la démocratie française;Centre national des indépendants et paysans;Démocratie chrétienne;Radical-socialiste,LEFT_PS,train,1.1759197,False
EL195_L_1993_03_075_07_1_PF_08,1993-03-21,Mouvement des citoyens;Refondations;Alternative rouge et verte;Ligue communiste révolutionnaire;Alternative démocratie socialisme,FAR_LEFT,train,1.1758771,False
EL196_L_1993_03_076_10_1_PF_04,1993-03-21,Front national,FAR_RIGHT_FN,train,1.1758326,False
EL177_L_1988_06_075_05_1_PF_03,1988-06-05,Rassemblement pour la République;Union pour la démocratie française,RIGHT_URC,train,1.1757653,False
EL192_L_1993_03_044_09_2_PF_02,1993-03-28,Union pour la démocratie française;Rassemblement pour la République;Centre national des indépendants et paysans,RIGHT_UPF,train,1.1757406,False
EL197_L_1993_03_085_03_1_PF_01,1993-03-21,Parti communiste français,LEFT_PCF,test,1.1756178,False
EL191_L_1993_03_038_07_2_PF_02,1993-03-28,Front national,FAR_RIGHT_FN,train,1.1755898,False
EL195_L_1993_03_074_02_1_PF_04,1993-03-21,Parti socialiste,LEFT_PS,train,1.175512,False
EL191_L_1993_03_038_03_2_PF_02,1993-03-28,Union pour la démocratie française;Rassemblement pour la République;Centre national des indépendants;non inscrits,RIGHT_UPF,train,1.1754082,False
EL196_L_1993_03_080_02_2_PF_01,1993-03-28,Union pour la démocratie française;Rassemblement pour la République,RIGHT_UPF,train,1.1752934,False
EL177_L_1988_06_093_08_2_PF_02,1988-06-12,Centre national des indépendants et paysans;Rassemblement pour la République;Union pour la démocratie française,RIGHT_URC,train,1.1752429,False
EL177_L_1988_06_093_05_1_PF_01,1988-06-05,Parti communiste français,LEFT_PCF,train,1.1752151,False
EL177_L_1988_06_077_03_1_PF_04,1988-06-05,Parti communiste français,LEFT_PCF,train,1.1751084,False
EL197_L_1993_03_087_04_1_PF_05,1993-03-21,Solidarité écologie gauche alternative,ECO,train,1.1750599,False
EL136_L_1981_06_075_27_2_PF_01,1981-06-21,Rassemblement pour la République;Union pour la démocratie française,RIGHT_UNM,train,1.174868,False
EL196_L_1993_03_079_01_1_PF_03,1993-03-21,socialiste,LEFT_PS,test,1.1747568,False
EL176_L_1988_06_070_01_1_PF_01,1988-06-05,Parti socialiste,LEFT_PS,train,1.1747438,False
EL136_L_1981_06_075_05_1_PF_05,1981-06-14,Parti socialiste unifié,LEFT_PS,train,1.1747276,False
EL191_L_1993_03_038_01_2_PF_01,1993-03-28,Union pour la démocratie française;Rassemblement pour la République,RIGHT_UPF,train,1.1747136,False
EL135_L_1981_06_062_11_1_PF_01,1981-06-14,Parti communiste français,LEFT_PCF,test,1.1746083,False
EL194_L_1993_03_069_03_1_PF_05,1993-03-21,Parti communiste français,LEFT_PCF,train,1.1745756,False
EL192_L_1993_03_044_03_1_PF_05,1993-03-21,Solidarité écologie gauche alternative,ECO,train,1.1744211,False
EL196_L_1993_03_076_02_2_PF_02,1993-03-28,Union pour la démocratie française;Rassemblement pour la République,RIGHT_UPF,test,1.1743389,False
EL198_L_1993_03_093_02_1_PF_02,1993-03-21,Parti communiste français,LEFT_PCF,train,1.1742693,False
EL197_L_1993_03_083_02_1_PF_02,1993-03-21,Front national,FAR_RIGHT_FN,train,1.1739705,False
EL191_L_1993_03_033_01_1_PF_06,1993-03-21,Front national,FAR_RIGHT_FN,test,1.1739659,False
EL135_L_1981_06_040_03_1_PF_02,1981-06-14,Parti socialiste,LEFT_PS,train,1.1739573,False
EL177_L_1988_06_083_06_1_PF_01,1988-06-05,Union pour la démocratie française;Parti républicain,RIGHT_UDF,train,1.1739279,False
EL195_L_1993_03_071_01_1_PF_01,1993-03-21,Union pour la démocratie française;Parti républicain,RIGHT_UDF,train,1.1738962,False
EL136_L_1981_06_069_05_1_PF_04,1981-06-14,Parti socialiste,LEFT_PS,train,1.1737964,False
EL134_L_1981_06_035_01_1_PF_02,1981-06-14,Parti socialiste unifié;Parti communiste révolutionnaire;Union démocratique bretonne,LEFT_PS,train,1.1737188,False
EL190_L_1993_03_017_01_2_PF_01,1993-03-28,Rassemblement pour la République;Union pour la démocratie française,RIGHT_UPF,train,1.1736045,False
EL137_L_1981_06_083_02_1_PF_02,1981-06-14,Parti socialiste,LEFT_PS,train,1.1736034,False
EL189_L_1993_03_013_03_1_PF_06,1993-03-21,Union pour la démocratie française;Rassemblement pour la République,RIGHT_UPF,train,1.1735656,False
EL134_L_1981_06_034_01_2_PF_01,1981-06-21,Union pour la démocratie française;Parti républicain;Centre des démocrates sociaux;Parti radical;Démocrates socialistes;Rassemblement pour la République,LEFT_PS,train,1.173432,False
EL195_L_1993_03_071_05_1_PF_06,1993-03-21,Parti communiste français,LEFT_PCF,train,1.1733966,False
EL174_L_1988_06_014_06_1_PF_03,1988-06-05,Rassemblement pour la République;Union pour la démocratie française,RIGHT_URC,train,1.1733353,False
EL194_L_1993_03_064_04_1_PF_01,1993-03-21,Parti communiste français,LEFT_PCF,train,1.1733247,False
EL134_L_1981_06_022_05_1_PF_03,1981-06-14,Parti socialiste unifié;Union démocratique bretonne,LEFT_PS,train,1.1732875,False
EL177_L_1988_06_081_04_1_PF_01,1988-06-05,Parti communiste français,LEFT_PCF,test,1.1732682,False
EL134_L_1981_06_009_02_1_PF_01,1981-06-14,Parti communiste français,LEFT_PCF,train,1.1731102,False
EL190_L_1993_03_022_05_1_PF_05,1993-03-21,Parti socialiste,LEFT_PS,test,1.1730543,False
EL175_L_1988_06_054_05_1_PF_04,1988-06-05,Parti communiste français,LEFT_PCF,test,1.1729515,False
EL189_L_1993_03_014_03_1_PF_10,1993-03-21,Nouveaux écologistes du rassemblement nature et animaux,ECO,train,1.1728219,False
EL135_L_1981_06_054_05_1_PF_01,1981-06-14,Parti socialiste unifié,LEFT_PS,train,1.1727756,False
EL190_L_1993_03_021_02_1_PF_06,1993-03-21,Front national,FAR_RIGHT_FN,train,1.1726848,False
EL174_L_1988_06_023_02_1_PF_01,1988-06-05,Parti communiste français,LEFT_PCF,test,1.1726567,False
EL197_L_1993_03_091_08_1_PF_02,1993-03-21,Front national,FAR_RIGHT_FN,test,1.1724751,False
EL134_L_1981_06_027_04_1_PF_03,1981-06-14,Parti communiste français,LEFT_PCF,train,1.1724434,False
EL197_L_1993_03_091_09_1_PF_09,1993-03-21,Rassemblement pour la République;Union pour la démocratie française;Centre national des indépendants,RIGHT_UPF,train,1.1723713,False
EL174_L_1988_06_013_13_1_PF_04,1988-06-05,Rassemblement pour la République;Union pour la démocratie française;Centre national des indépendants et paysans,RIGHT_URC,train,1.1723648,False
EL192_L_1993_03_049_04_1_PF_04,1993-03-21,Verts;Génération écologie,ECO,train,1.1723522,False
EL197_L_1993_03_090_01_1_PF_03,1993-03-21,Parti socialiste;Mouvement des radicaux de gauche,LEFT_PS,test,1.1721435,False
EL189_L_1993_03_010_01_1_PF_01,1993-03-21,Ecologie les Verts;Génération écologie,ECO,train,1.1720258,False
EL191_L_1993_03_038_08_2_PF_01,1993-03-28,Union pour la démocratie française;Rassemblement pour la République,RIGHT_UPF,train,1.1719967,False
EL134_L_1981_06_030_02_1_PF_02,1981-06-14,Parti communiste français,LEFT_PCF,train,1.171991,False
EL195_L_1993_03_075_18_1_PF_01,1993-03-21,Parti communiste français,LEFT_PCF,train,1.1719491,False
EL175_L_1988_06_038_06_1_PF_04,1988-06-05,Parti communiste français,LEFT_PCF,train,1.17193,False
EL134_L_1981_06_031_05_1_PF_02,1981-06-14,Parti communiste français,LEFT_PCF,train,1.1718625,False
EL196_L_1993_03_076_03_1_PF_07,1993-03-21,Union pour la démocratie française,RIGHT_UDF,train,1.1718462,False
EL134_L_1981_06_012_01_1_PF_03,1981-06-14,Parti socialiste,LEFT_PS,train,1.1716758,False
EL174_L_1988_06_013_06_2_PF_01,1988-06-12,Rassemblement pour la République;Union pour la démocratie française,RIGHT_URC,train,1.1716622,False
EL194_L_1993_03_070_03_1_PF_06,1993-03-21,Front national,FAR_RIGHT_FN,train,1.1716591,False
EL175_L_1988_06_051_05_1_PF_04,1988-06-05,Front national,FAR_RIGHT_FN,train,1.1716198,False
EL192_L_1993_03_050_01_1_PF_01,1993-03-21,Parti communiste français,LEFT_PCF,train,1.1715654,False
EL135_L_1981_06_038_02_2_PF_02,1981-06-21,Union pour la démocratie française;Rassemblement pour la République,RIGHT_UNM,train,1.1715099,False
EL174_L_1988_06_003_01_1_PF_02,1988-06-05,Parti communiste français,LEFT_PCF,train,1.17145,False
EL176_L_1988_06_060_07_1_PF_05,1988-06-05,Front national,FAR_RIGHT_FN,train,1.1714364,False
EL175_L_1988_06_051_02_1_PF_01,1988-06-05,Parti communiste français,LEFT_PCF,test,1.1713822,False
EL189_L_1993_03_013_12_1_PF_03,1993-03-21,Parti socialiste,LEFT_PS,test,1.1713766,False
EL174_L_1988_06_025_02_2_PF_01,1988-06-12,Parti socialiste,LEFT_PS,train,1.1713722,False
EL189_L_1993_03_013_07_2_PF_02,1993-03-28,Rassemblement pour la République;Union pour la démocratie française,RIGHT_UPF,train,1.1713262,False
EL137_L_1981_06_078_01_1_PF_07,1981-06-14,Union pour la démocratie française,RIGHT_UDF,train,1.1711203,False
EL134_L_1981_06_002_04_1_PF_03,1981-06-14,Parti socialiste,LEFT_PS,train,1.1710473,False
EL191_L_1993_03_036_02_1_PF_03,1993-03-21,Union pour la démocratie française;Rassemblement pour la République,RIGHT_UPF,test,1.1710436,False
EL135_L_1981_06_058_03_1_PF_01,1981-06-14,Parti communiste français,LEFT_PCF,train,1.1708109,False
EL175_L_1988_06_055_02_1_PF_05,1988-06-05,Rassemblement pour la République;Union pour la démocratie française,RIGHT_URC,train,1.1705596,False
EL174_L_1988_06_019_02_1_PF_04,1988-06-05,Front national,FAR_RIGHT_FN,test,1.1705093,False
EL196_L_1993_03_076_11_1_PF_04,1993-03-21,Génération écologie;Verts,ECO,test,1.1703974,False
EL135_L_1981_06_066_02_2_PF_01,1981-06-21,Parti communiste français;Parti socialiste;Parti socialiste unifié,LEFT_PCF,train,1.1703963,False
EL191_L_1993_03_040_02_2_PF_02,1993-03-28,Parti socialiste,LEFT_PS,train,1.1702349,False
EL137_L_1981_06_076_06_1_PF_04,1981-06-14,Parti socialiste,LEFT_PS,test,1.1702259,False
EL135_L_1981_06_045_03_1_PF_02,1981-06-14,Parti communiste français,LEFT_PCF,train,1.1701455,False
